127.0.0.1, 2012-07-29 13:53:39, GET, /, HTTP/1.1, 303, 0.045000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/default/index, HTTP/1.1, 200, 2.601000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.003000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.027000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.030000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.015000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 200, 0.018000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.019000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/js/superfish.js, HTTP/1.1, 200, 0.009000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 200, 0.030000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/css/superfish.css, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-07-29 13:53:42, GET, /welcome/static/favicon.ico, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-07-29 13:53:44, GET, /welcome/static/images/shadow.png, HTTP/1.1, 200, 0.003000
127.0.0.1, 2012-07-29 13:53:44, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 200, 0.013000
127.0.0.1, 2012-07-29 13:54:11, GET, /welcome/default/index, HTTP/1.1, 200, 0.092000
127.0.0.1, 2012-07-29 13:54:11, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-29 13:54:11, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.077000
127.0.0.1, 2012-07-29 13:54:11, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.081000
127.0.0.1, 2012-07-29 13:54:11, GET, /welcome/static/js/calendar.js, HTTP/1.1, 304, 0.082000
127.0.0.1, 2012-07-29 13:54:12, GET, /welcome/static/js/web2py.js, HTTP/1.1, 304, 0.035000
127.0.0.1, 2012-07-29 13:54:12, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 304, 0.035000
127.0.0.1, 2012-07-29 13:54:12, GET, /welcome/static/css/web2py.css, HTTP/1.1, 304, 0.039000
127.0.0.1, 2012-07-29 13:54:12, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.021000
127.0.0.1, 2012-07-29 13:54:12, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.011000
127.0.0.1, 2012-07-29 13:54:12, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-29 13:54:12, GET, /welcome/static/images/shadow.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-29 13:54:12, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-29 13:57:37, GET, /welcome/default/index, HTTP/1.1, 200, 0.321000
127.0.0.1, 2012-07-29 14:00:26, GET, /, HTTP/1.1, 303, 0.011000
127.0.0.1, 2012-07-29 14:00:26, GET, /welcome/default/index, HTTP/1.1, 200, 0.340000
127.0.0.1, 2012-07-29 14:02:41, GET, /welcome/default/user, HTTP/1.1, 303, 0.064000
127.0.0.1, 2012-07-29 14:02:41, GET, /welcome/default/user/login, HTTP/1.1, 200, 0.141000
127.0.0.1, 2012-07-29 14:03:03, GET, /welcome/default/user/register, HTTP/1.1, 200, 0.119000
127.0.0.1, 2012-07-29 14:07:34, GET, /welcome/default/myfunction, HTTP/1.1, 200, 0.068000
127.0.0.1, 2012-07-29 14:07:34, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-29 14:07:34, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-29 14:07:34, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-29 14:12:30, GET, /admin, HTTP/1.1, 200, 0.409000
127.0.0.1, 2012-07-29 14:12:30, GET, /admin/static/css/calendar.css, HTTP/1.1, 200, 0.003000
127.0.0.1, 2012-07-29 14:12:30, GET, /admin/static/js/calendar.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-07-29 14:12:30, GET, /admin/static/js/jquery.js, HTTP/1.1, 200, 0.003000
127.0.0.1, 2012-07-29 14:12:30, GET, /admin/static/js/web2py.js, HTTP/1.1, 200, 0.003000
127.0.0.1, 2012-07-29 14:12:30, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 200, 0.030000
127.0.0.1, 2012-07-29 14:12:30, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 200, 0.011000
127.0.0.1, 2012-07-29 14:12:30, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 200, 0.012000
127.0.0.1, 2012-07-29 14:12:30, GET, /admin/static/css/styles.css, HTTP/1.1, 200, 0.017000
127.0.0.1, 2012-07-29 14:12:30, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 200, 0.027000
127.0.0.1, 2012-07-29 14:12:31, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-07-29 14:12:31, GET, /admin/static/images/start.png, HTTP/1.1, 200, 0.011000
127.0.0.1, 2012-07-29 14:12:31, GET, /admin/static/images/menu.png, HTTP/1.1, 200, 0.015000
127.0.0.1, 2012-07-29 14:12:31, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 200, 0.017000
127.0.0.1, 2012-07-29 14:12:31, GET, /admin/static/images/header_bg.png, HTTP/1.1, 200, 0.016000
127.0.0.1, 2012-07-29 14:12:31, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 200, 0.018000
127.0.0.1, 2012-07-29 14:13:54, POST, /admin/default/index, HTTP/1.1, 303, 0.138000
127.0.0.1, 2012-07-29 14:13:54, GET, /admin/default/site, HTTP/1.1, 200, 0.197000
127.0.0.1, 2012-07-29 14:13:54, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 200, 0.043000
127.0.0.1, 2012-07-29 14:13:54, GET, /admin/static/images/small_button.png, HTTP/1.1, 200, 0.045000
127.0.0.1, 2012-07-29 14:13:54, GET, /admin/static/images/folder.png, HTTP/1.1, 200, 0.070000
127.0.0.1, 2012-07-29 14:13:54, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-07-29 14:13:54, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-07-29 14:13:55, POST, /admin/default/check_version, HTTP/1.1, 200, 1.005000
127.0.0.1, 2012-07-29 14:13:55, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.789000
127.0.0.1, 2012-07-29 14:15:12, GET, /welcome/default/index, HTTP/1.1, 200, 0.136000
127.0.0.1, 2012-07-29 14:15:15, GET, /admin/default/site, HTTP/1.1, 200, 0.195000
127.0.0.1, 2012-07-29 14:15:16, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.826000
127.0.0.1, 2012-07-29 14:15:17, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.319000
127.0.0.1, 2012-07-29 14:15:18, GET, /admin/static/images/help.png, HTTP/1.1, 200, 0.004000

127.0.0.1, 2012-07-29 14:15:18, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-07-29 14:15:18, GET, /admin/static/images/test_icon.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-07-29 14:15:18, GET, /admin/static/images/folder_sm.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-07-29 14:16:01, GET, /admin/default/edit/welcome/controllers/default.py, HTTP/1.1, 200, 0.149000
127.0.0.1, 2012-07-29 14:16:01, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-07-29 14:16:01, GET, /admin/static/images/save_icon.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-07-29 14:16:01, GET, /admin/static/edit_area/edit_area_full.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/langs/en.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/reg_syntax/python.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/search.gif, HTTP/1.1, 200, 0.012000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/go_to_line.gif, HTTP/1.1, 200, 0.008000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/fullscreen.gif, HTTP/1.1, 200, 0.011000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/undo.gif, HTTP/1.1, 200, 0.014000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/spacer.gif, HTTP/1.1, 200, 0.023000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/redo.gif, HTTP/1.1, 200, 0.023000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/highlight.gif, HTTP/1.1, 200, 0.015000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/smooth_selection.gif, HTTP/1.1, 200, 0.015000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/reset_highlight.gif, HTTP/1.1, 200, 0.026000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 200, 0.028000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/help.gif, HTTP/1.1, 200, 0.020000
127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/move.gif, HTTP/1.1, 200, 0.010000

127.0.0.1, 2012-07-29 14:16:02, GET, /admin/static/edit_area/images/statusbar_resize.gif, HTTP/1.1, 200, 0.017000
127.0.0.1, 2012-07-29 14:16:12, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.101000
127.0.0.1, 2012-07-29 14:16:15, POST, /admin/default/edit/welcome/controllers/default.py, HTTP/1.1, 200, 0.136000
127.0.0.1, 2012-07-29 14:17:27, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.368000
127.0.0.1, 2012-07-29 14:17:40, GET, /admin/default/edit/welcome/static/js/web2py.js, HTTP/1.1, 200, 0.173000
127.0.0.1, 2012-07-29 14:17:40, GET, /admin/static/edit_area/reg_syntax/js.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-07-29 14:17:48, GET, /admin/default/site, HTTP/1.1, 200, 0.201000
127.0.0.1, 2012-07-29 14:17:50, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.756000
127.0.0.1, 2012-07-29 14:17:52, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.355000
127.0.0.1, 2012-07-29 14:18:05, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.148000
127.0.0.1, 2012-07-29 14:18:21, GET, /welcome/appadmin/insert/db/auth_group, HTTP/1.1, 200, 0.184000
127.0.0.1, 2012-07-29 14:18:30, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.181000
127.0.0.1, 2012-07-29 14:18:32, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.369000
127.0.0.1, 2012-07-29 14:19:22, GET, /admin/default/edit_language/welcome/languages/cs-cz.py, HTTP/1.1, 200, 0.248000
127.0.0.1, 2012-07-29 14:19:44, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.335000
127.0.0.1, 2012-07-29 14:19:51, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.365000
127.0.0.1, 2012-07-29 14:19:55, GET, /admin/default/site, HTTP/1.1, 200, 0.149000
127.0.0.1, 2012-07-29 14:19:56, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.834000
127.0.0.1, 2012-07-29 14:20:34, GET, /welcome/default/myfunction, HTTP/1.1, 500, 0.879000
127.0.0.1, 2012-07-29 14:21:37, GET, /admin/default/errors/welcome, HTTP/1.1, 200, 0.527000
127.0.0.1, 2012-07-29 14:21:46, GET, /admin/default/ticket/welcome/127.0.0.1.2012-07-29.14-20-34.115f645b-6aca-44cf-825a-8ef72109b068, HTTP/1.1, 200, 0.371000
127.0.0.1, 2012-07-29 14:21:46, GET, /admin/static/images/ticket_section.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-07-29 14:22:15, GET, /admin/default/edit/welcome/controllers/default.py, HTTP/1.1, 200, 0.173000
127.0.0.1, 2012-07-29 14:22:25, POST, /admin/default/edit/welcome/controllers/default.py, HTTP/1.1, 200, 0.143000
127.0.0.1, 2012-07-29 14:22:26, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.111000
127.0.0.1, 2012-07-29 14:22:32, GET, /welcome/default/myfunction, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-07-29 14:22:40, GET, /admin/default/errors/welcome, HTTP/1.1, 200, 0.441000
127.0.0.1, 2012-07-29 14:23:12, GET, /admin/default/site, HTTP/1.1, 200, 0.202000
127.0.0.1, 2012-07-29 14:23:13, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.719000
127.0.0.1, 2012-07-29 14:23:20, GET, /admin/default/pack/welcome, HTTP/1.1, 200, 0.460000
127.0.0.1, 2012-07-29 14:24:11, POST, /admin/default/site, HTTP/1.1, 303, 0.889000
127.0.0.1, 2012-07-29 14:24:11, GET, /admin/default/site, HTTP/1.1, 200, 0.185000
127.0.0.1, 2012-07-29 14:24:12, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.738000
127.0.0.1, 2012-07-29 14:24:17, GET, /admin/default/design/novoapp, HTTP/1.1, 200, 0.449000
